CNTYNAME,PSTL_CODE,YEAR,DATE_COL,ELEVATION,UID,SITE_ID,UNIQUE_ID,LAT_DD83,LON_DD83
Chase,KS,2018,6/27/2018,363.49,2012742,NRS18_KS_RF003,NRS_KS-10325,38.43622,-96.5485
Hunterdon,NJ,2018,6/26/2018,155.45,2012743,NRS18_NJ_10005,NRS_NJ-10045,40.70015927,-74.78778261
Elko,NV,2018,6/27/2018,1699.63,2012746,NRS18_NV_10007,NRS_NV-10339,41.55243455,-116.196014
Merrimack,NH,2018,6/27/2018,67.44,2012747,NRS18_NH_10005,NRS_NH-10073,43.19317272,-71.5235048
Mississippi,AR,2018,6/27/2018,65.74,2012748,NRS18_AR_10002,NRS_AR-10057,35.62598092,-89.87932864
Yakima,WA,2018,6/27/2018,293.25,2012749,NRS18_WA_10035,NRS_WA-10438,46.24149542,-120.4127497
Custer,SD,2018,6/27/2018,1457.43,2012750,NRS18_SD_10016,NRS_SD-10421,43.82918074,-103.4590567
Burnett,WI,2018,6/27/2018,371.64,2012751,NRS18_WI_10069,NRS_WI-10098,45.68021215,-92.07057777
Columbiana,OH,2018,6/27/2018,309.19,2012752,NRS18_OH_10001,NRS_OH-10034,40.70662879,-80.79917275
Harris,TX,2018,6/28/2018,26.06,2012753,NRS18_TX_10016,NRS_TX-10091,29.91046544,-95.49178127
Emmons,ND,2018,6/28/2018,523.685,2012754,NRS18_ND_10010,NRS_ND-10341,46.27863457,-100.2428553
Lincoln,MO,2018,6/28/2018,132.145,2012755,NRS18_MO_10011,NRS_MO-10034,39.1760524,-90.71722249
Carroll,KY,2018,6/28/2018,128.02,2012756,NRS18_KY_10019,NRS_KY-10080,38.68588114,-85.17831438
Berkshire,MA,2018,6/26/2018,272.92,2012757,NRS18_MA_10013,NRS_MA-10096,42.12793973,-73.30680862
Saginaw,MI,2018,6/28/2018,178.01,2012758,NRS18_MI_10052,NRS_MI-10151,43.32067313,-83.99699064
Litchfield,CT,2018,6/27/2018,206.83,2012759,NRS18_CT_10018,NRS_CT-10116,42.04691303,-73.31172517
Dawson,NE,2018,6/27/2018,738.965,2012760,NRS18_NE_10018,NRS_NE-10108,40.84165774,-99.74437536
LaSalle,IL,2018,6/28/2018,213.33,2012761,NRS18_IL_10020,NRS_IL-10080,41.5332791,-89.10372553
Okanogan,WA,2018,6/28/2018,1061.99,2012762,NRS18_WA_10065,NRS_WA-10449,48.45505401,-120.5661413
Clallam,WA,2018,6/28/2018,1006.625,2012764,NRS18_WA_10017,NRS_WA-10407,47.99067895,-123.5022942
King,WA,2018,6/27/2018,253.775,2012765,NRS18_WA_10010,NRS_WA-10332,47.72891816,-121.427561
Tehama,CA,2018,6/27/2018,673.61,2012766,NRS18_CA_10343,NRS_CA-11332,40.30767586,-121.8581376
Shiawassee,MI,2018,6/29/2018,223.86,2012767,NRS18_MI_10047,NRS_MI-10146,43.03484094,-83.93323098
St. Lawrence,NY,2018,6/29/2018,53.35,2012768,NRS18_NY_10033,NRS_NY-10111,44.91334762,-74.93946612
Elko,NV,2018,6/28/2018,1688.185,2012769,NRS18_NV_10001,NRS_NV-10280,40.74129976,-115.554364
Okanogan,WA,2018,6/28/2018,704.325,2012770,NRS18_WA_10044,NRS_WA-10358,48.38500378,-120.296423
Franklin,MA,2018,6/29/2018,464.25,2012771,NRS18_MA_10182,NRS_MA-10105,42.54022534,-72.86832966
Kankakee,IL,2018,6/29/2018,176.065,2012772,NRS18_IL_10011,NRS_IL-10044,41.15196242,-87.91418338
St. Lawrence,NY,2018,7/1/2018,91.57,2012773,NRS18_NY_10036,NRS_NY-10114,44.62279409,-75.2269792
Fayette,IL,2018,7/1/2018,170.75,2012774,NRS18_IL_10364,NRS_IL-10140,39.16039842,-89.09546299
Wallowa,OR,2018,6/29/2018,685.035,2012775,NRS18_OR_10016,NRS_OR-10563,45.76530023,-117.7598806
Orange,VT,2018,7/2/2018,281.29,2012776,NRS18_VT_10006,NRS_VT-10119,43.91461652,-72.45774359
Jefferson,NY,2018,7/2/2018,93.0,2012777,NRS18_NY_10015,NRS_NY-10048,44.25928163,-75.76743369
Mercer,ND,2018,7/2/2018,593.235,2012778,NRS18_ND_10054,NRS_ND-10388,47.1822665,-101.7942644
Douglas,KS,2018,7/2/2018,251.98,2012779,NRS18_KS_10033,NRS_KS-10214,39.00669851,-95.29043901
Douglas,NV,2018,7/2/2018,1415.43,2012780,NRS18_NV_10002,NRS_NV-10306,39.08215882,-119.7573087
Klickitat,WA,2018,7/1/2018,222.29,2012781,NRS18_WA_10519,NRS_WA-10463,45.79994363,-120.2141829
Vermilion,IL,2018,7/2/2018,197.33,2012782,NRS18_IL_10971,NRS_IL-10153,39.92721008,-87.84035006
Franklin,MA,2018,7/2/2018,94.1,2012783,NRS18_MA_10003,NRS_MA-10062,42.70916764,-72.45896964
Nicholas,WV,2018,7/2/2018,243.61,2012784,NRS18_WV_10010,NRS_WV-10053,38.26276189,-81.22257444
Franklin,MA,2018,7/1/2018,88.76,2012785,NRS18_MA_10019,NRS_MA-10102,42.58726947,-72.72401827
Idaho,ID,2018,7/2/2018,1939.72,2012786,NRS18_ID_10001,NRS_ID-10194,45.33148348,-115.9499493
Paulding,OH,2018,7/2/2018,208.1,2012787,NRS18_OH_10012,NRS_OH-10075,41.23379761,-84.5905211
Dane,WI,2018,7/23/2018,259.21,2012788,NRS18_WI_10029,NRS_WI-10177,43.02313067,-89.40096797
Pacific,WA,2018,7/4/2018,185.83,2012789,NRS18_WA_10060,NRS_WA-10444,46.76266019,-123.4158518
Pacific,WA,2018,7/4/2018,92.21,2012790,NRS18_WA_10360,NRS_WA-10453,46.7885522,-123.4468025
Jefferson,WA,2018,7/2/2018,158.11,2012791,NRS18_WA_10018,NRS_WA-10382,47.57364589,-123.5832338
Jefferson,WA,2018,7/1/2018,20.29,2012792,NRS18_WA_10032,NRS_WA-10435,47.5824467,-124.2980591
New Castle,DE,2018,7/5/2018,14.795,2012793,NRS18_DE_10005,NRS_DE-10050,39.636487,-75.73171714
Tillamook,OR,2018,7/5/2018,129.54,2012794,NRS18_OR_10015,NRS_OR-10545,45.56444623,-123.5731021
Trimble,KY,2018,7/5/2018,137.045,2012795,NRS18_KY_10001,NRS_KY-10037,38.62014264,-85.41853707
Rowan,KY,2018,7/5/2018,201.17,2012796,NRS18_KY_10020,NRS_KY-10081,38.12341169,-83.55382563
Juneau,WI,2018,7/5/2018,291.355,2012797,NRS18_WI_10001,NRS_WI-10056,44.21899761,-90.21632293
Owyhee,ID,2018,7/5/2018,749.18,2012798,NRS18_ID_10016,NRS_ID-10279,42.93930483,-115.7014411
Providence,RI,2018,7/4/2018,38.81,2012799,NRS18_RI_10018,NRS_RI-10071,41.91278676,-71.44343649
Providence,RI,2018,7/5/2018,113.57,2012800,NRS18_RI_10019,NRS_RI-10072,41.91551748,-71.6669889
Lander,NV,2018,7/5/2018,1870.095,2012801,NRS18_NV_10012,NRS_NV-10398,39.19519461,-117.3464915
Pierce,WA,2018,7/5/2018,441.255,2012802,NRS18_WA_10013,NRS_WA-10381,46.85520352,-122.1764777
Yakima,WA,2018,7/6/2018,1401.455,2012803,NRS18_WA_10016,NRS_WA-10405,46.52076993,-121.2404181
Franklin,MA,2018,7/6/2018,208.13,2012804,NRS18_MA_10014,NRS_MA-10097,42.62580561,-72.36068271
Wahkiakum,WA,2018,7/5/2018,1.14,2012805,NRS18_WA_10006,NRS_WA-10340,46.22895408,-123.3929511
Clark,WA,2018,7/6/2018,5.11,2012806,NRS18_WA_10034,NRS_WA-10437,45.93085396,-122.7096299
Lee,IL,2018,7/8/2018,197.44,2012807,NRS18_IL_10012,NRS_IL-10048,41.90001683,-89.48215002
Washington,RI,2018,7/8/2018,28.68,2012808,NRS18_RI_10183,NRS_RI-10075,41.47842597,-71.68435454
Whiteside,IL,2018,7/9/2018,179.775,2012809,NRS18_IL_10024,NRS_IL-10088,41.71375887,-89.90675067
Asotin,WA,2018,7/8/2018,637.37,2012810,NRS18_WA_10212,NRS_WA-10452,46.25930758,-117.3111025
Providence,RI,2018,7/9/2018,134.01,2012811,NRS18_RI_10194,NRS_RI-10085,41.97922064,-71.70946408
Fresno,CA,2018,7/9/2018,53.51,2012812,NRS18_CA_10056,NRS_CA-11205,36.77903524,-120.233343
Shelby,AL,2018,7/9/2018,123.71,2012813,NRS18_AL_10007,NRS_AL-10039,33.41281268,-86.75189942
Limestone,AL,2018,7/8/2018,171.78,2012814,NRS18_AL_10002,NRS_AL-10031,34.95092177,-87.042028
Gage,NE,2018,7/9/2018,398.95,2012815,NRS18_NE_10029,NRS_NE-10158,40.03753529,-96.48889169
Garfield,UT,2018,7/9/2018,2284.72,2012816,NRS18_UT_10008,NRS_UT-10248,37.74306294,-112.0985908
Woodson,KS,2018,7/9/2018,296.04,2012820,NRS18_KS_10005,NRS_KS-10059,37.88164692,-95.67600729
Gregory,SD,2018,7/9/2018,534.49,2012821,NRS18_SD_10003,NRS_SD-10300,43.24111507,-99.18715736
Elko,NV,2018,7/9/2018,1598.35,2012822,NRS18_NV_10638,NRS_NV-10573,41.02540222,-115.5300398
Kittitas,WA,2018,7/9/2018,572.57,2012823,NRS18_WA_10014,NRS_WA-10388,47.18230382,-120.9080718
Providence,RI,2018,7/10/2018,191.415,2012824,NRS18_RI_10003,NRS_RI-10028,41.8480454,-71.78683775
Susquehanna,PA,2018,7/10/2018,235.36,2012825,NRS18_PA_10020,NRS_PA-10079,41.64813087,-75.78612077
Lewis,NY,2018,7/10/2018,221.85,2012826,NRS18_NY_10035,NRS_NY-10113,43.80096023,-75.46668635
Mississippi,AR,2018,7/10/2018,64.17,2012827,NRS18_AR_10010,NRS_AR-10207,35.60183834,-89.9021205
Washington,NE,2018,7/10/2018,298.84,2012828,NRS18_NE_10021,NRS_NE-10126,41.46290038,-95.95535348
Cobb,GA,2018,7/10/2018,272.925,2012829,NRS18_GA_10001,NRS_GA-10050,34.06954655,-84.53634847
Jefferson,AL,2018,7/10/2018,81.07,2012830,NRS18_AL_10016,NRS_AL-10078,33.58483101,-87.0957233
Bowman,ND,2018,7/10/2018,826.87,2012831,NRS18_ND_10023,NRS_ND-10423,46.09285611,-103.0352231
Allamakee,IA,2018,7/10/2018,196.13,2012832,NRS18_IA_10019,NRS_IA-10114,43.09286192,-91.17658347
Allamakee,IA,2018,7/10/2018,196.13,2012833,NRS18_IA_10042,NRS_IA-10069,43.10975481,-91.17645261
McCurtain,OK,2018,7/10/2018,103.69,2012834,NRS18_OK_10923,NRS_OK-10215,33.96824248,-94.74045919
Forest,WI,2018,7/9/2018,479.91,2012835,NRS18_WI_10243,NRS_WI-10215,45.91433888,-88.7222433
Runnels,TX,2018,7/10/2018,503.925,2012836,NRS18_TX_10013,NRS_TX-10121,31.76247566,-100.1404817
Boulder,CO,2018,7/10/2018,2673.62,2012837,NRS18_CO_RF002,NRS_CO-10500,40.1307,-105.52889
Boise,ID,2018,7/10/2018,812.08,2012838,NRS18_ID_10012,NRS_ID-10204,43.96347066,-116.1891543
Elko,NV,2018,7/10/2018,2036.54,2012839,NRS18_NV_10195,NRS_NV-10487,41.98889916,-114.9959499
Hempstead,AR,2018,7/10/2018,73.29,2012840,NRS18_AR_10018,NRS_AR-10209,33.63584995,-93.90637938
Madera,CA,2018,7/10/2018,81.595,2012841,NRS18_CA_10020,NRS_CA-10930,36.90881725,-119.776228
Windham,VT,2018,7/10/2018,65.86,2012842,NRS18_VT_10002,NRS_VT-10098,42.79337093,-72.52476969
Garfield,UT,2018,7/10/2018,2043.2,2012843,NRS18_UT_10027,NRS_UT-10371,37.7714994,-112.3894827
Skamania,WA,2018,7/8/2018,1076.865,2012845,NRS18_WA_10001,NRS_WA-10319,46.13171454,-121.5872985
Okanogan,WA,2018,7/10/2018,526.88,2012846,NRS18_WA_10038,NRS_WA-10441,48.46991066,-120.1756803
Gregory,SD,2018,7/10/2018,451.25,2012847,NRS18_SD_10031,NRS_SD-10445,43.17958777,-99.0411692
Mono,CA,2018,7/10/2018,2998.11,2012848,NRS18_CA_10324,NRS_CA-11313,37.49935193,-118.1412427
New Castle,DE,2018,7/10/2018,55.83,2012849,NRS18_DE_10015,NRS_DE-10089,39.81746964,-75.64229325
Decatur,IA,2018,7/11/2018,293.03,2012850,NRS18_IA_RF001,NRS_IA-10161,40.83555,-93.85719
Hartford,CT,2018,7/10/2018,33.43,2012851,NRS18_CT_10008,NRS_CT-10105,42.01008881,-72.63232541
Forest,WI,2018,7/10/2018,469.51,2012852,NRS18_WI_10043,NRS_WI-10191,45.66959425,-88.79086449
Caledonia,VT,2018,7/11/2018,375.145,2012853,NRS18_VT_10023,NRS_VT-10120,44.21852254,-72.26004236
Oswego,NY,2018,7/11/2018,288.51,2012855,NRS18_NY_10027,NRS_NY-10128,43.58079923,-75.95908256
Lee,AR,2018,7/11/2018,47.83,2012856,NRS18_AR_10006,NRS_AR-10061,34.69500093,-90.64588479
Washington,NE,2018,7/11/2018,304.95,2012857,NRS18_NE_10026,NRS_NE-10122,41.64471014,-96.09547295
Tom Green,TX,2018,7/11/2018,532.61,2012858,NRS18_TX_10056,NRS_TX-10306,31.48458524,-100.3194119
Polk,AR,2018,7/11/2018,283.36,2012859,NRS18_AR_10190,NRS_AR-10238,34.28039517,-94.44835594
Slope,ND,2018,7/11/2018,826.32,2012860,NRS18_ND_10001,NRS_ND-10265,46.41794178,-103.5123707
Garfield,UT,2018,7/11/2018,2082.06,2012861,NRS18_UT_10015,NRS_UT-10341,37.6859591,-112.3996789
Chattahoochee,GA,2018,7/11/2018,73.11,2012862,NRS18_GA_10011,NRS_GA-10113,32.4033691,-84.84835929
Elk,PA,2018,7/10/2018,415.64,2012863,NRS18_PA_10002,NRS_PA-10043,41.41991585,-78.7477514
Grafton,NH,2018,7/11/2018,127.26,2012864,NRS18_NH_10002,NRS_NH-10068,44.24308509,-72.04818615
Clayton,IA,2018,7/11/2018,185.7,2012865,NRS18_IA_10035,NRS_IA-10150,42.69206108,-90.96287841
Elko,NV,2018,7/11/2018,1855.5,2012866,NRS18_NV_10026,NRS_NV-10475,41.69642607,-115.8569028
Moffat,CO,2018,7/11/2018,1694.78,2012867,NRS18_CO_11276,NRS_CO-10490,40.73579038,-108.78052
Inyo,CA,2018,7/11/2018,1384.19,2012868,NRS18_CA_10352,NRS_CA-11341,37.00309692,-118.2945214
Preston,WV,2018,7/11/2018,426.43,2012869,NRS18_WV_RF003,NRS_WV-10082,39.320454,-79.68259
McCurtain,OK,2018,7/11/2018,113.33,2012870,NRS18_OK_10022,NRS_OK-10102,34.06699129,-94.90528581
Herkimer,NY,2018,7/12/2018,161.49,2012871,NRS18_NY_10032,NRS_NY-10097,42.97827417,-74.82221319
Boulder,CO,2018,7/11/2018,3173.07,2012872,NRS18_CO_RF001,NRS_CO-10499,40.07837,-105.58024
Windsor,VT,2018,7/12/2018,259.13,2012873,NRS18_VT_10001,NRS_VT-10099,43.90350591,-72.82532461
Lackawanna,PA,2018,7/12/2018,228.755,2012874,NRS18_PA_10006,NRS_PA-10057,41.44305158,-75.66055884
Valley,ID,2018,7/11/2018,1750.28,2012875,NRS18_ID_10019,NRS_ID-10358,44.80778635,-115.9302059
Adams,ND,2018,7/12/2018,798.175,2012876,NRS18_ND_10013,NRS_ND-10387,45.98051209,-102.8497856
Red River,LA,2018,7/12/2018,36.05,2012877,NRS18_LA_10008,NRS_LA-10086,32.06617561,-93.41412514
Platte,NE,2018,7/12/2018,469.9,2012878,NRS18_NE_10020,NRS_NE-10116,41.46241235,-97.68191539
Monroe,AR,2018,7/12/2018,47.49,2012879,NRS18_AR_10040,NRS_AR-10230,34.64473299,-91.29251055
Tom Green,TX,2018,7/12/2018,564.87,2012880,NRS18_TX_10025,NRS_TX-10181,31.47329688,-100.4694475
Spokane,WA,2018,7/12/2018,602.77,2012881,NRS18_WA_10037,NRS_WA-10440,47.68086219,-117.1576414
Okanogan,WA,2018,7/11/2018,353.995,2012883,NRS18_WA_10002,NRS_WA-10325,48.95608157,-119.6933175
Marshall,WV,2018,7/12/2018,191.44,2012884,NRS18_WV_10002,NRS_WV-10019,39.9187742,-80.79683477
Mono,CA,2018,7/12/2018,2029.08,2012885,NRS18_CA_10028,NRS_CA-10910,37.89016045,-118.7154419
Armstrong,PA,2018,7/11/2018,234.28,2012886,NRS18_PA_10016,NRS_PA-10086,40.76001178,-79.54688849
Coshocton,OH,2018,7/12/2018,223.27,2012887,NRS18_OH_10037,NRS_OH-10040,40.26612187,-81.87411506
Elko,NV,2018,7/12/2018,2119.155,2012888,NRS18_NV_10009,NRS_NV-10427,41.95828574,-115.8645252
Providence,RI,2018,7/13/2018,74.82,2012889,NRS18_RI_10197,NRS_RI-10088,41.90500088,-71.50957817
Geneva,AL,2018,7/13/2018,42.215,2012890,NRS18_AL_10009,NRS_AL-10067,31.11972121,-86.15248721
Dallas,AL,2018,7/12/2018,24.425,2012891,NRS18_AL_10010,NRS_AL-10073,32.22869149,-87.14827743
Washington,AR,2018,7/13/2018,31.46,2012893,NRS18_AR_10026,NRS_AR-10227,33.13192811,-91.09571046
San Miguel,CO,2018,7/15/2018,2572.5,2012894,NRS18_CO_10028,NRS_CO-10364,37.96829665,-108.2534754
Izard,AR,2018,7/15/2018,158.885,2012895,NRS18_AR_10004,NRS_AR-10109,36.11488648,-91.96699076
Randolph,IL,2018,7/15/2018,111.74,2012896,NRS18_IL_10044,NRS_IL-10138,37.9864812,-89.94732731
Bradley,AR,2018,7/15/2018,30.2,2012897,NRS18_AR_10008,NRS_AR-10064,33.55630442,-92.02261248
Wallowa,OR,2018,7/12/2018,685.035,2012898,NRS18_OR_10016,NRS_OR-10563,45.76530023,-117.7598806
Prince George's,MD,2018,7/16/2018,-0.06,2012899,NRS18_MD_10019,NRS_MD-10083,38.73357821,-77.03549819
Merced,CA,2018,7/16/2018,21.86,2012900,NRS18_CA_10030,NRS_CA-10948,37.39212728,-120.7909185
Duchesne,UT,2018,7/16/2018,1866.76,2012901,NRS18_UT_10026,NRS_UT-10370,40.144026,-110.7518441
Elkhart,IN,2018,7/16/2018,247.72,2012902,NRS18_IN_10026,NRS_IN-10089,41.55509326,-85.78009263
Sharp,AR,2018,7/16/2018,107.29,2012903,NRS18_AR_10025,NRS_AR-10226,36.08300385,-91.54011977
Asotin,WA,2018,7/15/2018,325.51,2012904,NRS18_WA_10025,NRS_WA-10390,46.03378498,-117.1125038
El Paso,TX,2018,7/15/2018,1097.42,2012905,NRS18_TX_10068,NRS_TX-10318,31.4161802,-106.1008146
Union,IL,2018,7/16/2018,158.64,2012906,NRS18_IL_10027,NRS_IL-10121,37.58947817,-89.37419247
Eureka,NV,2018,7/16/2018,1408.345,2012907,NRS18_NV_10014,NRS_NV-10395,40.70571432,-116.5663401
El Dorado,CA,2018,7/16/2018,1117.215,2012908,NRS18_CA_10021,NRS_CA-11009,38.7323225,-120.4784002
Athens,OH,2018,7/16/2018,216.565,2012909,NRS18_OH_10011,NRS_OH-10068,39.33002385,-82.26816993
Jackson,KS,2018,7/16/2018,285.7,2012912,NRS18_KS_10125,NRS_KS-10274,39.47351275,-95.60137918
Bucks,PA,2018,7/17/2018,102.16,2012913,NRS18_PA_10035,NRS_PA-10116,40.36424226,-75.27294934
Marion,MS,2018,7/16/2018,82.58,2012914,NRS18_MS_10001,NRS_MS-10037,31.1972336,-89.69055436
George,MS,2018,7/15/2018,9.825,2012915,NRS18_MS_10002,NRS_MS-10042,30.88339067,-88.77355185
Dawes,NE,2018,7/17/2018,1191.615,2012916,NRS18_NE_10008,NRS_NE-10023,42.44906505,-102.9989588
Idaho,ID,2018,7/16/2018,1939.72,2012917,NRS18_ID_10001,NRS_ID-10194,45.33148348,-115.9499493
Tillamook,OR,2018,7/17/2018,129.54,2012918,NRS18_OR_10015,NRS_OR-10545,45.56444623,-123.5731021
Stanislaus,CA,2018,7/17/2018,50.84,2012919,NRS18_CA_10788,NRS_CA-11355,37.66785824,-120.4750645
Spartanburg,SC,2018,7/17/2018,228.17,2012920,NRS18_SC_10007,NRS_SC-10050,34.96663546,-82.10084104
Chautauqua,NY,2018,7/17/2018,398.55,2012921,NRS18_NY_10007,NRS_NY-10077,42.1154688,-79.26636795
Marshall,IN,2018,7/17/2018,246.33,2012922,NRS18_IN_10347,NRS_IN-10104,41.44904384,-86.13924699
Montezuma,CO,2018,7/16/2018,2130.09,2012923,NRS18_CO_10825,NRS_CO-10479,37.35076028,-108.2957365
Daggett,UT,2018,7/17/2018,1667.83,2012924,NRS18_UT_10434,NRS_UT-10387,40.88753301,-109.2213686
Cleburne,AR,2018,7/17/2018,80.395,2012925,NRS18_AR_10016,NRS_AR-10213,35.51034155,-91.92887006
Spink,SD,2018,7/17/2018,391.88,2012926,NRS18_SD_10010,NRS_SD-10292,45.00143758,-98.63765836
Elko,NV,2018,7/17/2018,1688.185,2012927,NRS18_NV_10001,NRS_NV-10280,40.74129976,-115.554364
Kent,DE,2018,7/17/2018,6.45,2012928,NRS18_DE_10008,NRS_DE-10055,39.04750238,-75.73149965
Bucks,PA,2018,7/18/2018,10.2,2012929,NRS18_PA_10068,NRS_PA-10129,40.17119867,-74.8242077
Owyhee,ID,2018,7/17/2018,749.18,2012930,NRS18_ID_10016,NRS_ID-10279,42.93930483,-115.7014411
Grafton,NH,2018,7/17/2018,120.67,2012931,NRS18_NH_10004,NRS_NH-10072,43.865808,-72.17821718
Williamson,TX,2018,7/17/2018,281.215,2012932,NRS18_TX_10005,NRS_TX-10145,30.65449693,-97.92735606
Montgomery,MD,2018,7/18/2018,55.365,2012934,NRS18_MD_10002,NRS_MD-10020,39.06636869,-77.38957869
Stanislaus,CA,2018,7/18/2018,9.43,2012935,NRS18_CA_10016,NRS_CA-10823,37.59637606,-121.1287613
Dawes,NE,2018,7/18/2018,933.43,2012936,NRS18_NE_10049,NRS_NE-10178,42.9772581,-102.8460361
Duval,FL,2018,7/17/2018,15.94,2012937,NRS18_FL_10035,NRS_FL-10196,30.23882165,-81.7897025
Pope,IL,2018,7/18/2018,120.96,2012938,NRS18_IL_10016,NRS_IL-10103,37.57780988,-88.65127462
New Haven,CT,2018,7/17/2018,2.31,2012939,NRS18_CT_10036,NRS_CT-10125,41.28863522,-72.86611382
Oconee,SC,2018,7/18/2018,301.86,2012940,NRS18_SC_10479,NRS_SC-10099,34.84915278,-83.05363505
Marshall,IN,2018,7/18/2018,230.95,2012941,NRS18_IN_10021,NRS_IN-10084,41.26530421,-86.3162501
Onondaga,NY,2018,7/18/2018,112.08,2012942,NRS18_NY_10019,NRS_NY-10055,43.13766757,-76.29550634
Izard,AR,2018,7/18/2018,110.81,2012943,NRS18_AR_10191,NRS_AR-10239,36.0964581,-92.11822359
Poinsett,AR,2018,7/18/2018,70.68,2012944,NRS18_AR_10039,NRS_AR-10229,35.62876324,-90.9851249
Eureka,NV,2018,7/18/2018,1436.67,2012945,NRS18_NV_10013,NRS_NV-10402,40.57471266,-116.4404649
Spink,SD,2018,7/18/2018,379.875,2012946,NRS18_SD_10015,NRS_SD-10419,44.68488495,-98.29676552
Washington,OR,2018,7/18/2018,37.28,2012947,NRS18_OR_10059,NRS_OR-10584,45.46216562,-122.9432564
Madison,NY,2018,7/19/2018,112.61,2012948,NRS18_NY_10061,NRS_NY-10170,43.16656562,-75.97636262
Ionia,MI,2018,7/19/2018,227.91,2012949,NRS18_MI_10531,NRS_MI-10166,42.92392471,-84.98954692
Morgan,WV,2018,7/18/2018,130.6,2012950,NRS18_WV_RF002,NRS_WV-10047,39.61255,-78.29421
Frederick,MD,2018,7/19/2018,66.9,2012952,NRS18_MD_10010,NRS_MD-10053,39.3151199,-77.65539854
Utah,UT,2018,7/19/2018,1558.475,2012953,NRS18_UT_10014,NRS_UT-10329,40.05732215,-111.4551488
Marshall,IN,2018,7/19/2018,240.04,2012954,NRS18_IN_10008,NRS_IN-10055,41.37190086,-86.18941505
Dawes,NE,2018,7/19/2018,945.47,2012956,NRS18_NE_10046,NRS_NE-10175,42.94926241,-102.9025938
Schuylkill,PA,2018,7/19/2018,126.565,2012958,NRS18_PA_10015,NRS_PA-10078,40.59318131,-76.02771628
Chester,TN,2018,7/19/2018,118.055,2012961,NRS18_TN_10005,NRS_TN-10075,35.5001172,-88.63773224
Edgefield,SC,2018,7/19/2018,91.16,2012962,NRS18_SC_10010,NRS_SC-10052,33.89573007,-82.01937973
Mesa,CO,2018,7/18/2018,1343.41,2012963,NRS18_CO_10014,NRS_CO-10325,39.18629226,-108.9047683
Pulaski,IN,2018,7/20/2018,210.59,2012964,NRS18_IN_10025,NRS_IN-10088,41.07074511,-86.6206737
Harris,TX,2018,7/19/2018,-0.12,2012965,NRS18_TX_10046,NRS_TX-10296,29.80624273,-95.2141665
Boise,ID,2018,7/19/2018,1829.2,2012966,NRS18_ID_10008,NRS_ID-10241,44.20986481,-115.5467376
Eagle,CO,2018,7/19/2018,3276.825,2012967,NRS18_CO_10003,NRS_CO-10226,39.36936448,-106.4524344
Eagle,CO,2018,7/19/2018,2764.655,2012968,NRS18_CO_10068,NRS_CO-10322,39.42575934,-106.4124235
Mesa,CO,2018,7/17/2018,1443.69,2012969,NRS18_CO_10374,NRS_CO-10451,39.28594399,-108.8335784
Cache,UT,2018,7/20/2018,1348.25,2012970,NRS18_UT_10044,NRS_UT-10377,41.70397345,-111.9194458
Humboldt,NV,2018,7/19/2018,1331.29,2012971,NRS18_NV_10006,NRS_NV-10328,41.00564807,-117.3393376
Lancaster,SC,2018,7/20/2018,145.16,2012972,NRS18_SC_10004,NRS_SC-10046,34.826529,-80.8152635
Shelby,TN,2018,7/20/2018,82.46,2012973,NRS18_TN_10011,NRS_TN-10118,35.07117788,-89.85614426
Craighead,AR,2018,7/20/2018,77.32,2012974,NRS18_AR_10046,NRS_AR-10236,35.86551219,-90.84473388
Randolph,AR,2018,7/19/2018,85.73,2012975,NRS18_AR_10022,NRS_AR-10223,36.35540034,-90.95286554
Massac,IL,2018,7/20/2018,95.495,2012976,NRS18_IL_10013,NRS_IL-10077,37.16191017,-88.71408115
Jackson,IL,2018,8/6/2018,117.42,2012977,NRS18_IL_10019,NRS_IL-10079,37.95013209,-89.42697576
Mesa,CO,2018,7/20/2018,1437.085,2012978,NRS18_CO_10002,NRS_CO-10224,38.86531332,-108.398139
Clay,AR,2018,7/22/2018,81.07,2012979,NRS18_AR_10024,NRS_AR-10225,36.42940821,-90.75765669
Eagle,CO,2018,7/22/2018,1885.48,2012980,NRS18_CO_11124,NRS_CO-10486,39.64405982,-107.0192684
Plymouth,MA,2018,7/22/2018,17.78,2012981,NRS18_MA_10185,NRS_MA-10108,42.01910761,-70.97145746
Roosevelt,MT,2018,7/26/2018,608.6,2012982,NRS18_MT_10041,NRS_MT-10389,48.22177606,-105.121677
Alexander,IL,2018,7/22/2018,93.94,2012983,NRS18_IL_10026,NRS_IL-10120,37.09630937,-89.2934125
Crawford,AR,2018,7/22/2018,122.16,2012984,NRS18_AR_10489,NRS_AR-10241,35.52203628,-94.07139992
Mesa,CO,2018,7/18/2018,2517.685,2012985,NRS18_CO_10013,NRS_CO-10314,39.16391811,-107.8062132
Adams,CO,2018,7/22/2018,1559.535,2012986,NRS18_CO_10016,NRS_CO-10339,39.8866702,-104.9310797
York,SC,2018,7/22/2018,143.135,2012987,NRS18_SC_10008,NRS_SC-10053,34.93019355,-80.86839803
Stark,ND,2018,7/23/2018,688.75,2012988,NRS18_ND_10075,NRS_ND-10446,46.82413865,-102.5020916
Bannock,ID,2018,7/23/2018,2015.25,2012989,NRS18_ID_10003,NRS_ID-10218,42.46121103,-111.9125695
Summit,UT,2018,7/23/2018,2266.19,2012990,NRS18_UT_10046,NRS_UT-10379,40.76209104,-111.1798205
